id;data;cidade_origem;uf_origem;base_origem;nf;valor_da_nota;volumes;peso_real;peso_cubado;cidade_destino;uf_destino;base;setor;frete_peso;seguro;total_frete
20825;2024-12-01;"SAO PAULO";SP;SAO;1020;310,24;5;17,42;17,42;AMERICANA;SP;SPO;DOC;76,95;0,93;77,88
20826;2024-12-01;"SAO PAULO";SP;SAO;1020;485,17;8;32,11;32,11;"SAO PAULO";SP;SAO;CEN;68,01;1,46;69,47
20827;2024-12-01;"SAO PAULO";SP;SAO;1020;635,96;8;32,93;32,93;"SAO JOAO DA BOA VISTA";SP;SPO;DVT;92,46;1,91;94,37
20828;2024-12-01;"SAO PAULO";SP;SAO;1020;566,12;8;31,83;31,83;JUNDIAI;SP;SPO;TLG;91,36;1,7;93,06
20829;2024-12-01;"SAO PAULO";SP;SAO;1020;838,04;11;36,5;36,5;"SAO CARLOS";SP;SPO;DVT;96,03;2,51;98,55
20830;2024-12-01;"SAO PAULO";SP;SAO;1020;949,68;10;44,68;44,68;SOROCABA;SP;SPO;DOC;104,21;2,85;107,06
20831;2024-12-01;"SAO PAULO";SP;SAO;1020;1114,64;16;55,02;55,02;AVARE;SP;SPO;DVT;114,55;3,34;117,89
20832;2024-12-01;"SAO PAULO";SP;SAO;1020;1129,6;15;35,07;35,07;INDAIATUBA;SP;SPO;DOC;94,6;3,39;97,99
20833;2024-12-01;"SAO PAULO";SP;SAO;1020;1153,68;19;59,15;59,15;"BRAGANCA PAULISTA";SP;SPO;DOC;118,68;3,46;122,14
20834;2024-12-01;"SAO PAULO";SP;SAO;1020;1223,8;19;55,15;55,15;INDAIATUBA;SP;SPO;DOC;114,68;3,67;118,35
20835;2024-12-01;"SAO PAULO";SP;SAO;1020;1347,6;21;62,81;62,81;CUBATAO;SP;SPO;TLG;122,34;4,04;126,38
20836;2024-12-01;"SAO PAULO";SP;SAO;1020;1608,92;29;66,85;66,85;PIRACICABA;SP;SPO;DOC;126,38;4,83;131,21
20837;2024-12-01;"SAO PAULO";SP;SAO;1020;1664,04;22;61,3;61,3;ASSIS;SP;SPO;DVT;120,83;4,99;125,83
20838;2024-12-01;"SAO PAULO";SP;SAO;1020;1688,32;24;78,53;78,53;LIMEIRA;SP;SPO;DOC;138,06;5,06;143,12
20839;2024-12-01;"SAO PAULO";SP;SAO;1020;1709,32;18;70,96;70,96;VIRADOURO;SP;SPO;DVT;130,49;5,13;135,62
20840;2024-12-01;"SAO PAULO";SP;SAO;1020;1784,52;22;69,66;69,66;AMPARO;SP;SPO;DOC;129,19;5,35;134,55
20841;2024-12-01;"SAO PAULO";SP;SAO;1020;3786,04;52;155,82;155,82;TAUBATE;SP;SPO;DOC;215,35;11,36;226,71
20842;2024-12-01;"SAO PAULO";SP;SAO;1020;1788,16;25;53,57;53,57;OURINHOS;SP;SPO;DVT;113,1;5,36;118,46
20843;2024-12-01;"SAO PAULO";SP;SAO;1020;1808,08;28;93,01;93,01;CUBATAO;SP;SPO;TLG;152,54;5,42;157,97
20844;2024-12-01;"SAO PAULO";SP;SAO;1020;1813,04;19;82,52;82,52;BAURU;SP;SPO;DVT;142,05;5,44;147,49
20845;2024-12-01;"SAO PAULO";SP;SAO;1020;1894,16;25;94,47;94,47;"RIBEIRAO PRETO";SP;SPO;DVT;154.0;5,68;159,68
20846;2024-12-01;"SAO PAULO";SP;SAO;1020;3203,56;52;163,19;163,19;TREMEMBE;SP;SPO;DOC;222,72;9,61;232,33
20847;2024-12-01;"SAO PAULO";SP;SAO;1020;1981,28;29;88,45;88,45;ITAPETININGA;SP;SPO;DVT;147,98;5,94;153,93
20848;2024-12-01;"SAO PAULO";SP;SAO;1020;2075,24;27;96,6;96,6;"PRAIA GRANDE";SP;SPO;TLG;156,13;6,23;162,36
20849;2024-12-01;"SAO PAULO";SP;SAO;1020;2158,2;37;94,15;94,15;"CAPAO BONITO";SP;SPO;DVT;153,68;6,47;160,15
20850;2024-12-01;"SAO PAULO";SP;SAO;1020;2876,4;37;81,36;81,36;SOROCABA;SP;SPO;DOC;140,89;8,63;149,52
20851;2024-12-01;"SAO PAULO";SP;SAO;1020;4170,84;52;169,8;169,8;GUARATINGUETA;SP;SPO;DVT;229,33;12,51;241,84
20852;2024-12-01;"SAO PAULO";SP;SAO;1020;1863,08;30;107,2;107,2;JAGUARAO;RS;RGS;PET;257,74;5,59;263,33
20853;2024-12-01;"SAO PAULO";SP;SAO;1020;3844,12;49;179,27;179,27;JACAREI;SP;SPO;DOC;238,8;11,53;250,33
20854;2024-12-01;"SAO PAULO";SP;SAO;1020;1110,13;29;113,47;113,47;UBIRATA;PR;CAC;UBI;159,74;3,33;163,07
20855;2024-12-01;"SAO PAULO";SP;SAO;1020;1884,74;30;121,95;121,95;"NOVO HAMBURGO";RS;POA;QHV;286,95;5,65;292,61
20856;2024-12-01;"SAO PAULO";SP;SAO;1020;2420,63;54;163,95;163,95;MARINGA;PR;MGF;URB;216,78;7,26;224,04
20857;2024-12-01;"SAO PAULO";SP;SAO;1020;2116,76;27;106,96;106,96;"RIBEIRAO PRETO";SP;SPO;DVT;166,49;6,35;172,84
20858;2024-12-01;"SAO PAULO";SP;SAO;1020;2694,4;35;106,3;106,3;PIRACAIA;SP;SPO;DOC;165,83;8,08;173,91
20859;2024-12-01;"SAO PAULO";SP;SAO;1020;2677,32;29;106,41;106,41;"SAO VICENTE";SP;SPO;TLG;165,94;8,03;173,97
20860;2024-12-01;"SAO PAULO";SP;SAO;1020;3246,21;42;158,13;158,13;BIGUACU;SC;FLN;504;252,83;9,74;262,57
20861;2024-12-01;"SAO PAULO";SP;SAO;1020;3286,32;58;203,51;203,51;CURITIBA;PR;CWB;URB;211,17;9,86;221,02
20862;2024-12-01;"SAO PAULO";SP;SAO;1020;2137,72;28;112,07;112,07;BAURU;SP;SPO;DVT;171,6;6,41;178,01
20863;2024-12-01;"SAO PAULO";SP;SAO;1020;3095,08;47;153,48;153,48;"PORTO ALEGRE";RS;POA;URB;291,23;9,29;300,52
20864;2024-12-01;"SAO PAULO";SP;SAO;1020;4383,84;54;206,99;206,99;TAUBATE;SP;SPO;DOC;266,52;13,15;279,68
20865;2024-12-01;"SAO PAULO";SP;SAO;1020;4198,07;65;206,82;206,82;"SAO JOSE DOS CAMPOS";SP;SPO;DOC;266,35;12,59;278,94
20866;2024-12-01;"SAO PAULO";SP;SAO;1020;3496,88;62;205,63;205,63;CURITIBA;PR;CWB;URB;213,1;10,49;223,59
20867;2024-12-01;"SAO PAULO";SP;SAO;1020;2606,66;52;185,51;185,51;CASTRO;PR;PGZ;CAS;241,14;7,82;248,96
20868;2024-12-01;"SAO PAULO";SP;SAO;1020;3014,7;57;181,4;181,4;CASCAVEL;PR;CAC;URB;236,5;9,04;245,54
20869;2024-12-01;"SAO PAULO";SP;SAO;1020;2543,53;42;157,22;157,22;CACADOR;SC;CTB;CAC;251,56;7,63;259,19
20870;2024-12-01;"SAO PAULO";SP;SAO;1020;2478,48;42;150,98;150,98;MEDIANEIRA;PR;CSC;CSC;202,12;7,44;209,56
20871;2024-12-01;"SAO PAULO";SP;SAO;1020;2352,28;34;117,49;117,49;"MONTE MOR";SP;SPO;DOC;177,02;7,06;184,08
20872;2024-12-01;"SAO PAULO";SP;SAO;1020;3491,63;53;170,79;170,79;JOACABA;SC;CTB;401;270,56;10,47;281,03
20873;2024-12-01;"SAO PAULO";SP;SAO;1020;2489,56;32;121,55;121,55;MARILIA;SP;SPO;DVT;181,08;7,47;188,55
20874;2024-12-01;"SAO PAULO";SP;SAO;1020;2769,32;41;121,51;121,51;ITU;SP;SPO;DOC;181,04;8,31;189,35
20875;2024-12-01;"SAO PAULO";SP;SAO;1020;2931,04;33;121,42;121,42;FRANCA;SP;SPO;DVT;180,95;8,79;189,75
20876;2024-12-01;"SAO PAULO";SP;SAO;1020;3215,56;49;250,26;250,26;"SAO JOSE DO RIO PRETO";SP;SPO;DVT;309,79;9,65;319,44
20877;2024-12-01;"SAO PAULO";SP;SAO;1020;3137,09;60;195,02;195,02;"UNIAO DA VITORIA";PR;CWB;LPR;251,89;9,41;261,3
20878;2024-12-01;"SAO PAULO";SP;SAO;1020;3291,4;46;123,43;123,43;BARIRI;SP;SPO;DVT;182,96;9,87;192,83
20879;2024-12-01;"SAO PAULO";SP;SAO;1020;3585,52;59;176,35;176,35;BLUMENAU;SC;BNU;BRU;278,34;10,76;289,1
20880;2024-12-01;"SAO PAULO";SP;SAO;1020;2486,52;50;165,94;165,94;UBIRATA;PR;CAC;UBI;219,02;7,46;226,48
20881;2024-12-01;"SAO PAULO";SP;SAO;1020;2866.0;37;128,17;128,17;"PORTO FELIZ";SP;SPO;DVT;187,7;8,6;196,3
20882;2024-12-01;"SAO PAULO";SP;SAO;1020;2410,04;39;119,03;119,03;CAMPINAS;SP;SPO;DOC;178,56;7,23;185,79
20883;2024-12-01;"SAO PAULO";SP;SAO;1020;2333,74;33;136,14;136,14;"BOM RETIRO DO SUL";RS;RGS;LJD;315,05;7.0;322,06
20884;2024-12-01;"SAO PAULO";SP;SAO;1020;1956,16;34;139,92;139,92;IJUI;RS;RGS;GEL;322,52;5,87;328,39
20885;2024-12-01;"SAO PAULO";SP;SAO;1020;2058,39;24;140,04;140,04;SANTIAGO;RS;RGS;RIA;322,76;6,18;328,94
20886;2024-12-01;"SAO PAULO";SP;SAO;1020;3236,92;69;210,53;210,53;ARAPONGAS;PR;LDB;ARA;269,41;9,71;279,12
20887;2024-12-01;"SAO PAULO";SP;SAO;1020;3718,2;52;150,75;150,75;"RIO CLARO";SP;SPO;DOC;210,28;11,15;221,43
20888;2024-12-01;"SAO PAULO";SP;SAO;1020;3490,96;48;150,49;150,49;HORTOLANDIA;SP;SPO;DOC;210,02;10,47;220,49
20889;2024-12-01;"SAO PAULO";SP;SAO;1020;3448,92;47;150,72;150,72;"RIO CLARO";SP;SPO;DOC;210,25;10,35;220,59
20890;2024-12-01;"SAO PAULO";SP;SAO;1020;3365,68;51;142,82;142,82;CAMPINAS;SP;SPO;DOC;202,35;10,1;212,45
20891;2024-12-01;"SAO PAULO";SP;SAO;1020;2556,72;40;174,37;174,37;SOLEDADE;RS;RGS;SLD;390,74;7,67;398,41
20892;2024-12-01;"SAO PAULO";SP;SAO;1020;3872,84;55;162,92;162,92;BOTUCATU;SP;SPO;DVT;222,45;11,62;234,07
20893;2024-12-01;"SAO PAULO";SP;SAO;1020;2804,94;40;187,35;187,35;CANOAS;RS;POA;URB;416,44;8,41;424,86
20894;2024-12-01;"SAO PAULO";SP;SAO;1020;4223,6;45;162,69;162,69;"MOGI MIRIM";SP;SPO;DOC;222,22;12,67;234,89
20895;2024-12-01;"SAO PAULO";SP;SAO;1020;877,4;17;93,99;93,99;"PRESIDENTE PRUDENTE";SP;SPO;DVT;153,52;2,63;156,15
20896;2024-12-01;"SAO PAULO";SP;SAO;1020;2605,02;51;184,83;184,83;"SANTA CRUZ DO SUL";RS;RGS;LJD;411,46;7,82;419,27
20897;2024-12-01;"SAO PAULO";SP;SAO;1020;3298,68;57;181,98;181,98;"MONTE ALTO";SP;SPO;DVT;241,51;9,9;251,4
20898;2024-12-01;"SAO PAULO";SP;SAO;1020;3675,91;45;246,29;246,29;URUGUAIANA;RS;RGS;ALQ;533,15;11,03;544,18
20899;2024-12-01;"SAO PAULO";SP;SAO;1020;4178,96;49;202,45;202,45;JAU;SP;SPO;DVT;261,98;12,54;274,52
20900;2024-12-01;"SAO PAULO";SP;SAO;1020;4050,62;78;311,57;311,57;PARANAGUA;PR;CWB;PAR;383,58;12,15;395,74
20901;2024-12-01;"SAO PAULO";SP;SAO;1020;5220,64;63;202,39;202,39;ARACATUBA;SP;SPO;DVT;261,92;15,66;277,58
20902;2024-12-01;"SAO PAULO";SP;SAO;1020;4975,88;75;407,9;407,9;VOTUPORANGA;SP;SPO;DVT;467,43;14,93;482,36
20903;2024-12-01;"SAO PAULO";SP;SAO;1020;5114,6;111;380,82;380,82;CURITIBA;PR;CWB;URB;372,52;15,34;387,86
20904;2024-12-01;"SAO PAULO";SP;SAO;1020;4859,8;67;207,85;207,85;LIMEIRA;SP;SPO;DOC;267,38;14,58;281,96
20905;2024-12-01;"SAO PAULO";SP;SAO;1020;4884,84;63;211,17;211,17;JABOTICABAL;SP;SPO;DVT;270,7;14,65;285,35
20906;2024-12-01;"SAO PAULO";SP;SAO;1020;4301,2;62;219,28;219,28;"SANTA BARBARA D'OESTE";SP;SPO;DOC;278,81;12,9;291,72
20907;2024-12-01;"SAO PAULO";SP;SAO;1020;3461,04;48;224,03;224,03;BAGE;RS;RGS;PET;489,07;10,38;499,46
20908;2024-12-01;"SAO PAULO";SP;SAO;1020;5696,85;92;286,06;286,06;"SAO MIGUEL DO OESTE";SC;XAP;SMO;431,93;17,09;449,02
20909;2024-12-01;"SAO PAULO";SP;SAO;1020;5427,64;74;225,12;225,12;"BRAGANCA PAULISTA";SP;SPO;DOC;284,65;16,28;300,94
20910;2024-12-01;"SAO PAULO";SP;SAO;1020;6060,66;118;414,32;414,32;CURITIBA;PR;CWB;URB;403.0;18,18;421,19
20911;2024-12-01;"SAO PAULO";SP;SAO;1020;4914,49;82;284,96;284,96;ALVORADA;RS;POA;GRV;609,71;14,74;624,46
20912;2024-12-01;"SAO PAULO";SP;SAO;1020;4716,6;65;237,41;237,41;"RIBEIRAO PRETO";SP;SPO;DVT;296,94;14,15;311,09
20913;2024-12-01;"SAO PAULO";SP;SAO;1020;4050,44;80;240,55;240,55;"CRISTAIS PAULISTA";SP;SPO;DVT;300,08;12,15;312,23
20914;2024-12-01;"SAO PAULO";SP;SAO;1020;10256,92;163;474,32;474,32;"SAO JOSE DOS CAMPOS";SP;SPO;DOC;533,85;30,77;564,62
20915;2024-12-01;"SAO PAULO";SP;SAO;1020;7276,96;72;226,17;226,17;"RIBEIRAO PRETO";SP;SPO;DVT;285,7;21,83;307,53
20916;2024-12-01;"SAO PAULO";SP;SAO;1020;4921,54;71;261,28;261,28;LINS;SP;SPO;DVT;320,81;14,76;335,58
20917;2024-12-01;"SAO PAULO";SP;SAO;1020;4747,28;64;254,06;254,06;BAGE;RS;RGS;PET;548,54;14,24;562,78
20918;2024-12-01;"SAO PAULO";SP;SAO;1020;5320,08;81;245,89;245,89;"RIBEIRAO PRETO";SP;SPO;DVT;305,42;15,96;321,38
20919;2024-12-01;"SAO PAULO";SP;SAO;1020;4125,62;69;264,13;264,13;"SANTA ROSA";RS;RGS;GEL;568,48;12,38;580,85
20920;2024-12-01;"SAO PAULO";SP;SAO;1020;2260,48;39;190,05;190,05;"PRESIDENTE PRUDENTE";SP;SPO;DVT;249,58;6,78;256,36
20921;2024-12-01;"SAO PAULO";SP;SAO;1020;6583,12;83;247,22;247,22;CAMPINAS;SP;SPO;DOC;306,75;19,75;326,5
20922;2024-12-01;"SAO PAULO";SP;SAO;1020;10380,32;180;547,9;547,9;TAUBATE;SP;SPO;DOC;607,43;31,14;638,57
20923;2024-12-01;"SAO PAULO";SP;SAO;1020;6808,76;84;263,27;263,27;ARARAQUARA;SP;SPO;DVT;322,8;20,43;343,23
20924;2024-12-01;"SAO PAULO";SP;SAO;1020;5890,72;84;256,4;256,4;CAMPINAS;SP;SPO;DOC;315,93;17,67;333,61
20925;2024-12-01;"SAO PAULO";SP;SAO;1020;6553,28;94;270,71;270,71;"SANTA BARBARA D'OESTE";SP;SPO;DOC;330,24;19,66;349,9
20926;2024-12-01;"SAO PAULO";SP;SAO;1020;6499,4;89;279,85;279,85;LINS;SP;SPO;DVT;339,38;19,5;358,88
20927;2024-12-01;"SAO PAULO";SP;SAO;1020;6214,96;117;287,57;287,57;SOROCABA;SP;SPO;DOC;347,1;18,64;365,75
20928;2024-12-01;"SAO PAULO";SP;SAO;1020;8105,99;161;554,15;554,15;CURITIBA;PR;CWB;URB;530,25;24,32;554,57
20929;2024-12-01;"SAO PAULO";SP;SAO;1020;6535,72;91;326,15;326,15;IBITINGA;SP;SPO;DVT;385,68;19,61;405,29
20930;2024-12-01;"SAO PAULO";SP;SAO;1020;8672,21;172;602,61;602,61;CURITIBA;PR;CWB;URB;574,34;26,02;600,36
20931;2024-12-01;"SAO PAULO";SP;SAO;1020;5656,85;96;354,97;354,97;"BENTO GONCALVES";RS;POA;CXJ;748,33;16,97;765,3
20932;2024-12-01;"SAO PAULO";SP;SAO;1020;8494,33;128;683,39;683,39;VOTUPORANGA;SP;SPO;DVT;742,92;25,48;768,4
20933;2024-12-01;"SAO PAULO";SP;SAO;1020;5268,42;99;313,44;313,44;"JANDAIA DO SUL";PR;MGF;JDS;385,7;15,81;401,51
20934;2024-12-01;"SAO PAULO";SP;SAO;1020;5668,14;118;416,57;416,57;"GUARANI DAS MISSOES";RS;RGS;GEL;870,3;17.0;887,3
20935;2024-12-01;"SAO PAULO";SP;SAO;1020;4836,74;107;363,48;363,48;"JANDAIA DO SUL";PR;MGF;JDS;442,24;14,51;456,75
20936;2024-12-01;"SAO PAULO";SP;SAO;1020;9125,88;130;438,95;438,95;"PRAIA GRANDE";SP;SPO;TLG;498,48;27,38;525,86
20937;2024-12-01;"SAO PAULO";SP;SAO;1020;6712,76;86;438,13;438,13;"PRESIDENTE PRUDENTE";SP;SPO;DVT;497,66;20,14;517,8
20938;2024-12-01;"SAO PAULO";SP;SAO;1020;10152,58;189;543,44;543,44;"PARAGUACU PAULISTA";SP;SPO;DVT;602,97;30,46;633,43
20939;2024-12-01;"SAO PAULO";SP;SAO;1020;322,8;6;18,97;18,97;TAQUARA;RS;POA;QHV;83,05;0,97;84,02
20940;2024-12-01;"SAO PAULO";SP;SAO;1020;31700,96;461;2141,41;2141,41;URUGUAIANA;RS;RGS;ALQ;4285,47;95,1;4380,58
20941;2024-12-01;"SAO PAULO";SP;SAO;1020;61,55;2;13,75;13,75;"SAO BERNARDO DO CAMPO";SP;SPO;TLG;73,28;0,18;73,46
20942;2024-12-01;"SAO PAULO";SP;SAO;1020;30,8;1;3.0;3.0;"SAO PAULO";SP;SAO;CEN;50,55;0,09;50,64
20943;2024-12-01;"SAO PAULO";SP;SAO;1020;54,05;1;5,71;5,71;"SAO PAULO";SP;SAO;CEN;50,55;0,16;50,71
20944;2024-12-01;"SAO PAULO";SP;SAO;1020;69,4;2;2,07;2,07;"SANTO ANDRE";SP;SPO;TLG;69,53;0,21;69,74
20945;2024-12-01;"SAO PAULO";SP;SAO;1020;59,64;2;2,07;2,07;"SAO PAULO";SP;SAO;CEN;50,55;0,18;50,73
20946;2024-12-01;"SAO PAULO";SP;SAO;1020;228,26;1;2,07;2,07;"SAO PAULO";SP;SAO;CEN;50,55;0,68;51,23
20947;2024-12-01;"SAO PAULO";SP;SAO;1020;13,64;1;1,38;1,38;UBIRATA;PR;CAC;UBI;42,81;0,04;42,85
20948;2024-12-01;"SAO PAULO";SP;SAO;1020;70,36;1;2.0;2.0;"SAO JOSE DOS CAMPOS";SP;SPO;DOC;69,53;0,21;69,74
20949;2024-12-01;"SAO PAULO";SP;SAO;1020;74,77;1;2.0;2.0;"BRAGANCA PAULISTA";SP;SPO;DOC;69,53;0,22;69,75
20950;2024-12-01;"SAO PAULO";SP;SAO;1020;330,53;5;15,17;15,17;JAGUARAO;RS;RGS;PET;75,52;0,99;76,51
20951;2024-12-01;"SAO PAULO";SP;SAO;1020;520,39;9;29,73;29,73;"PARAGUACU PAULISTA";SP;SPO;DVT;89,26;1,56;90,82
20952;2024-12-01;"SAO PAULO";SP;SAO;1020;1629,45;27;93,96;93,96;"SANTO ANDRE";SP;SPO;TLG;153,49;4,89;158,38
20953;2024-12-01;"SAO PAULO";SP;SAO;1020;228,9;3;23,02;23,02;COTIA;SP;SPO;TLG;82,55;0,69;83,24
20954;2024-12-01;"SAO PAULO";SP;SAO;1020;1180,43;24;83,75;83,75;"SAO PAULO";SP;SAO;CEN;108,81;3,54;112,35
20955;2024-12-01;"SAO PAULO";SP;SAO;1020;1602,29;16;75,19;75,19;"SAO BERNARDO DO CAMPO";SP;SPO;TLG;134,72;4,81;139,53
20956;2024-12-01;"SAO PAULO";SP;SAO;1020;620,84;5;36,98;36,98;"SAO PAULO";SP;SAO;CEN;71,86;1,86;73,72
20957;2024-12-01;"SAO PAULO";SP;SAO;1020;1820,64;24;160,49;160,49;OSASCO;SP;SPO;TLG;220,02;5,46;225,49
20958;2024-12-01;"SAO PAULO";SP;SAO;1020;1032,43;12;60,37;60,37;JANDIRA;SP;SPO;TLG;119,9;3,1;123.0
20959;2024-12-01;"SAO PAULO";SP;SAO;1020;544,67;7;31,46;31,46;DIADEMA;SP;SPO;TLG;90,99;1,63;92,62
20960;2024-12-01;"SAO PAULO";SP;SAO;1020;1026,27;17;79,87;79,87;MAUA;SP;SPO;TLG;139,4;3,08;142,48
20961;2024-12-01;"SAO PAULO";SP;SAO;1020;169,95;1;13,08;13,08;MAUA;SP;SPO;TLG;72,61;0,51;73,12
20962;2024-12-01;"SAO PAULO";SP;SAO;1020;1640,19;17;94,1;94,1;CARAPICUIBA;SP;SPO;TLG;153,63;4,92;158,55
20963;2024-12-01;"SAO PAULO";SP;SAO;1020;669,23;7;56,66;56,66;"VARGEM GRANDE PAULISTA";SP;SPO;TLG;116,19;2,01;118,19
20964;2024-12-01;"SAO PAULO";SP;SAO;1020;638,32;10;52,8;52,8;"EMBU DAS ARTES";SP;SPO;TLG;112,33;1,91;114,24
20965;2024-12-01;"SAO PAULO";SP;SAO;1020;1311,8;14;65,79;65,79;"SAO BERNARDO DO CAMPO";SP;SPO;TLG;125,32;3,94;129,26
20966;2024-12-01;"SAO PAULO";SP;SAO;1020;1335,2;12;63,6;63,6;"SAO PAULO";SP;SAO;CEN;92,9;4,01;96,9
20967;2024-12-01;"SAO PAULO";SP;SAO;1020;1789,56;22;100,2;100,2;"SAO PAULO";SP;SAO;CEN;121,81;5,37;127,18
20968;2024-12-01;"SAO PAULO";SP;SAO;1020;1269,53;19;95,61;95,61;"SAO PAULO";SP;SAO;CEN;118,18;3,81;121,99
20969;2024-12-01;"SAO PAULO";SP;SAO;1020;1503.0;14;82,17;82,17;"SAO PAULO";SP;SAO;CEN;107,57;4,51;112,07
20970;2024-12-01;"SAO PAULO";SP;SAO;1020;1413,5;17;83,58;83,58;"SAO PAULO";SP;SAO;CEN;108,68;4,24;112,92
20971;2024-12-01;"SAO PAULO";SP;SAO;1020;1386,62;18;95,61;95,61;"SAO BERNARDO DO CAMPO";SP;SPO;TLG;155,14;4,16;159,3
20972;2024-12-01;"SAO PAULO";SP;SAO;1020;1725,66;20;133,28;133,28;SUZANO;SP;SPO;TLG;192,81;5,18;197,98
20973;2024-12-01;"SAO PAULO";SP;SAO;1020;1818.0;28;109,23;109,23;"SANTO ANDRE";SP;SPO;TLG;168,76;5,45;174,21
20974;2024-12-01;"SAO PAULO";SP;SAO;1020;136,3;3;11,16;11,16;"SAO MIGUEL DO OESTE";SC;XAP;SMO;47,08;0,41;47,49
20975;2024-12-01;"SAO PAULO";SP;SAO;1020;501,87;9;29,15;29,15;"BALNEARIO CAMBORIU";SC;BNU;LZA;72,26;1,51;73,77
20976;2024-12-01;"SAO PAULO";SP;SAO;1020;482,52;10;27,95;27,95;TAQUARA;RS;POA;QHV;100,83;1,45;102,28
20977;2024-12-01;"SAO PAULO";SP;SAO;1020;437,66;7;28,85;28,85;CURITIBA;PR;CWB;URB;52,23;1,31;53,54
20978;2024-12-01;"SAO PAULO";SP;SAO;1020;2232,04;32;107,17;107,17;"SAO JOSE DOS CAMPOS";SP;SPO;DOC;166,7;6,7;173,39
20979;2024-12-01;"SAO PAULO";SP;SAO;1020;710,79;13;36,14;36,14;CRICIUMA;SC;CCM;CRI;82,04;2,13;84,17
20980;2024-12-01;"SAO PAULO";SP;SAO;1020;396,13;15;33,32;33,32;"SANTO ANTONIO DA PATRULHA";RS;RGS;POA;111,47;1,19;112,65
20981;2024-12-01;"SAO PAULO";SP;SAO;1020;1666,8;30;99,71;99,71;"FRANCISCO BELTRAO";PR;PTO;PBC;144,18;5.0;149,18
20982;2024-12-01;"SAO PAULO";SP;SAO;1020;2768,25;31;74,27;74,27;JOINVILLE;SC;JOI;JVE;135,43;8,3;143,74
20983;2024-12-01;"SAO PAULO";SP;SAO;1020;565,79;8;45,03;45,03;"FOZ DO IGUACU";PR;CSC;IGU;82,39;1,7;84,09
20984;2024-12-01;"SAO PAULO";SP;SAO;1020;667,49;12;45,69;45,69;PINHAIS;PR;CWB;215;83,14;2.0;85,14
20985;2024-12-01;"SAO PAULO";SP;SAO;1020;677,32;13;54,42;54,42;CASCAVEL;PR;CAC;URB;93.0;2,03;95,03
20986;2024-12-01;"SAO PAULO";SP;SAO;1020;919,38;15;42,55;42,55;"TELEMACO BORBA";PR;PGZ;TEC;79,59;2,76;82,35
20987;2024-12-01;"SAO PAULO";SP;SAO;1020;1655,3;28;110,95;110,95;CURITIBA;PR;CWB;URB;126,93;4,97;131,9
20988;2024-12-01;"SAO PAULO";SP;SAO;1020;1725,65;21;78,21;78,21;MARIALVA;PR;MGF;JDS;119,89;5,18;125,06
20989;2024-12-01;"SAO PAULO";SP;SAO;1020;1238,51;19;73,74;73,74;GUAIRA;PR;CSC;CSC;114,83;3,72;118,55
20990;2024-12-01;"SAO PAULO";SP;SAO;1020;1080,34;9;70,37;70,37;SOLEDADE;RS;RGS;SLD;184,82;3,24;188,06
20991;2024-12-01;"SAO PAULO";SP;SAO;1020;1436,57;23;84,91;84,91;CONCORDIA;SC;XAP;CCA;150,32;4,31;154,63
20992;2024-12-01;"SAO PAULO";SP;SAO;1020;1639,76;19;71,36;71,36;JACAREI;SP;SPO;DOC;130,89;4,92;135,81
20993;2024-12-01;"SAO PAULO";SP;SAO;1020;1167,78;19;98,23;98,23;"SANTO ANTONIO DA PATRULHA";RS;RGS;POA;239,99;3,5;243,49
20994;2024-12-01;"SAO PAULO";SP;SAO;1020;1793,16;18;80,72;80,72;"SAO VICENTE";SP;SPO;TLG;140,25;5,38;145,63
20995;2024-12-01;"SAO PAULO";SP;SAO;1020;1815,12;20;94,69;94,69;PINDAMONHANGABA;SP;SPO;DOC;154,22;5,45;159,67
20996;2024-12-01;"SAO PAULO";SP;SAO;1020;1923,32;28;81,79;81,79;CARAGUATATUBA;SP;SPO;DVT;141,32;5,77;147,09
20997;2024-12-01;"SAO PAULO";SP;SAO;1020;1583,1;33;101,73;101,73;CIANORTE;PR;MGF;CIA;146,47;4,75;151,22
20998;2024-12-01;"SAO PAULO";SP;SAO;1020;2193,4;31;98,03;98,03;JACAREI;SP;SPO;DOC;157,56;6,58;164,14
20999;2024-12-01;"SAO PAULO";SP;SAO;1020;3556,57;41;245,13;245,13;CURITIBA;PR;CWB;URB;249,04;10,67;259,71
21000;2024-12-01;"SAO PAULO";SP;SAO;1020;1020,8;16;52,66;52,66;"PORTO ALEGRE";RS;POA;URB;119,84;3,06;122,9
21001;2024-12-01;"SAO PAULO";SP;SAO;1020;598,6;9;34,95;34,95;HARMONIA;RS;RGS;CXJ;114,7;1,8;116,49
21002;2024-12-01;"SAO PAULO";SP;SAO;1020;1788,91;21;62,13;62,13;"FOZ DO IGUACU";PR;CSC;IGU;101,72;5,37;107,09
21003;2024-12-01;"SAO PAULO";SP;SAO;1020;875,02;14;63,16;63,16;MEDIANEIRA;PR;CSC;CSC;102,88;2,63;105,5
21004;2024-12-01;"SAO PAULO";SP;SAO;1020;1322,55;17;49,44;49,44;"CAXIAS DO SUL";RS;POA;CXJ;143,37;3,97;147,34
21005;2024-12-01;"SAO PAULO";SP;SAO;1020;0.0;2;8,32;8,32;MARINGA;PR;MGF;URB;42,81;0.0;42,81
